"s","p","o"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281359c0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135990"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028135150","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f30281350f0"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f30281374c0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135ba0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134d00","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134cd0"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028134520","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136680","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137520","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028137400"
"http://ufs.br/ontologies/mpl2kdl#Tuple0x7f3028137220","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137160","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137d90","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135870","http://ufs.br/ontologies/mpl2kdl#_attr","send"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137a60","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281379a0"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137190","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137160"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136b00","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281346d0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134f40","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134f10"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135840","http://ufs.br/ontologies/mpl2kdl#_id","connection"
"http://ufs.br/ontologies/mpl2kdl#Global0x7f30281345e0","http://ufs.br/ontologies/mpl2kdl#_names","http://ufs.br/ontologies/mpl2kdl#str0x7f302812caf0"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028137010","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136fe0"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136530","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136500"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028137400","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028135b10","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135ae0"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f3028137fa0","http://ufs.br/ontologies/mpl2kdl#_names","http://ufs.br/ontologies/mpl2kdl#alias0x7f3028137f70"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281355a0","http://ufs.br/ontologies/mpl2kdl#_attr","close"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281372b0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137160","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137130"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137910","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135b70","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281347f0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134ca0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135090","http://ufs.br/ontologies/mpl2kdl#_id","pin"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134a30","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Return"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135480","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arguments"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281376a0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135840","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135390","http://ufs.br/ontologies/mpl2kdl#_value","25"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134f10","http://ufs.br/ontologies/mpl2kdl#_id","locker_state"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134b50","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134af0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135ba0","http://ufs.br/ontologies/mpl2kdl#_id","file"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134490","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f30281352a0","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135270"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028135420","http://ufs.br/ontologies/mpl2kdl#_arg","motor_duty"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281350f0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134c10","http://ufs.br/ontologies/mpl2kdl#_id","locker_on"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135960","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281350c0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135780","http://ufs.br/ontologies/mpl2kdl#_attr","send"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028137ac0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135780","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281366b0","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136680"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134400","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135480","http://ufs.br/ontologies/mpl2kdl#_defaults","http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135330"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136b60","http://ufs.br/ontologies/mpl2kdl#_id","request"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028136c80","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136b90"
"http://ufs.br/ontologies/mpl2kdl#alias0x7f30281375b0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#alias"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135960","http://ufs.br/ontologies/mpl2kdl#_attr","send"
"http://ufs.br/ontologies/mpl2kdl#While0x7f3028137970","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#While"
"http://ufs.br/ontologies/mpl2kdl#Tuple0x7f3028134e80","http://ufs.br/ontologies/mpl2kdl#_elts","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134e50"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134b50","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134b20"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281345b0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f30281374c0","http://ufs.br/ontologies/mpl2kdl#_arg","port"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136a10","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281369e0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137910","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281378b0"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135360","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281351b0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135180"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028134a60","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f302811beb0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f302811be80"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281355d0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135690","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134cd0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281351e0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281369b0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135ba0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Tuple0x7f3028136f80","http://ufs.br/ontologies/mpl2kdl#_elts","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136f20"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137c10","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137bb0"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028136860","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Return"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136680","http://ufs.br/ontologies/mpl2kdl#_id","open"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136680","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136b30","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136b00"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f30281353f0","http://ufs.br/ontologies/mpl2kdl#_arg","motor_freq"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137b20","http://ufs.br/ontologies/mpl2kdl#_attr","active"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281356f0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028136da0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Module0x7f3028137fd0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028136800"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028137ee0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137eb0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136650","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028134bb0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028134b80"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137af0","http://ufs.br/ontologies/mpl2kdl#_id","station"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f302811bf10","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135210","http://ufs.br/ontologies/mpl2kdl#_id","Pin"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028134970","http://ufs.br/ontologies/mpl2kdl#_arg","motor"
"http://ufs.br/ontologies/mpl2kdl#alias0x7f30281375b0","http://ufs.br/ontologies/mpl2kdl#_name","socket"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134eb0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Return"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137e50","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Return0x7f3028137cd0"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028137dc0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137d60"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281347f0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136ec0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028134be0","http://ufs.br/ontologies/mpl2kdl#_name","close_locker_request"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134820","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136d40","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135570","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134ee0","http://ufs.br/ontologies/mpl2kdl#_id","locker_status"
"http://ufs.br/ontologies/mpl2kdl#BinOp0x7f30281368f0","http://ufs.br/ontologies/mpl2kdl#_op","http://ufs.br/ontologies/mpl2kdl#Mod0x7f3028118c40"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028136c80","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136a70"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134c40","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Return"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f30281374f0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137490"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134550","http://ufs.br/ontologies/mpl2kdl#_id","print"
"http://ufs.br/ontologies/mpl2kdl#Module0x7f3028137fd0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Module"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f302811beb0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Return"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134ac0","http://ufs.br/ontologies/mpl2kdl#_attr","find"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028137cd0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Return"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137ca0","http://ufs.br/ontologies/mpl2kdl#_id","wifi_station_connection_test"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028137e20","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137df0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137370","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136c20","http://ufs.br/ontologies/mpl2kdl#_arg","connection"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134f40","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137a00","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136f50","http://ufs.br/ontologies/mpl2kdl#_id","connection"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136d70","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135930","http://ufs.br/ontologies/mpl2kdl#_id","connection"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281378b0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137130","http://ufs.br/ontologies/mpl2kdl#_attr","listen"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136fb0","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Tuple0x7f3028136f80"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028136c80","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Return0x7f3028136860"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281366b0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136650"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028136e60","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136e30"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136e30","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#BinOp0x7f3028136dd0"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f30281368c0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281377c0","http://ufs.br/ontologies/mpl2kdl#_id","print"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136770","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f30281374f0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arguments"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f30281374f0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137460"
"http://ufs.br/ontologies/mpl2kdl#alias0x7f3028137f40","http://ufs.br/ontologies/mpl2kdl#_name","STA_IF"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134fd0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028134430","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Constant"
"http://ufs.br/ontologies/mpl2kdl#Tuple0x7f3028134e80","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Tuple"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281346a0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Return0x7f302811beb0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134c10","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137af0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f302811be80","http://ufs.br/ontologies/mpl2kdl#_id","locker_state"
"http://ufs.br/ontologies/mpl2kdl#Module0x7f3028137fd0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028134be0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135990","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028135150","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028137ac0","http://ufs.br/ontologies/mpl2kdl#_value","True"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134a00","http://ufs.br/ontologies/mpl2kdl#_id","locker_off"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281371f0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137520","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#FunctionDef"
"http://ufs.br/ontologies/mpl2kdl#alias0x7f3028137f40","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#alias"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137eb0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134490","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134460"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f3028137fa0","http://ufs.br/ontologies/mpl2kdl#_module","network"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137700","http://ufs.br/ontologies/mpl2kdl#_id","print"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135bd0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028136980","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137040","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136fb0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134c10","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028136da0","http://ufs.br/ontologies/mpl2kdl#_value","Got a connection from %s"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134ac0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134a90"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281350c0","http://ufs.br/ontologies/mpl2kdl#_id","PWM"
"http://ufs.br/ontologies/mpl2kdl#Eq0x7f3028119150","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Eq"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134d30","http://ufs.br/ontologies/mpl2kdl#_id","locker_on"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134a30","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134a00"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137730","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281347f0","http://ufs.br/ontologies/mpl2kdl#_id","motor"
